forecast_date,generated_at,SensorID,District,Latitude,Longitude,Muhit_harorat (C),Shamol_tezligi (km/h),Chastota (Hz),Kuchlanish (V),Vibratsiya,Sim_mexanik_holati (%),Atrof_muhit_humidity (%),Quvvati (kW),Fault_predicted,Fault_probability
2026-05-16,2026-05-11 17:17:10,S0025,Bektemir,41.290782,69.37669,29.3,18.3,49.89,218.9,0.5958,79.7,53.3,4.08,1,0.372
2026-05-17,2026-05-11 17:17:10,S0025,Bektemir,41.290782,69.37669,27.8,19.1,49.94,217.7,0.5167,74.9,56.5,4.05,2,0.722
2026-05-18,2026-05-11 17:17:10,S0025,Bektemir,41.290782,69.37669,28.2,19.2,50.05,223.2,0.5464,77.7,56.3,4.11,1,0.372
2026-05-12,2026-05-11 17:17:10,S0026,Bektemir,41.295257,69.380037,40.3,12.8,49.54,215.2,0.6479,96.8,74.0,3.47,1,0.3721
2026-05-13,2026-05-11 17:17:10,S0026,Bektemir,41.295257,69.380037,43.7,11.8,49.23,216.1,0.837,96.8,72.4,2.76,1,0.3721
2026-05-14,2026-05-11 17:17:10,S0026,Bektemir,41.295257,69.380037,46.8,10.1,49.36,216.5,0.7581,96.5,80.1,2.69,2,0.7221
2026-05-15,2026-05-11 17:17:10,S0026,Bektemir,41.295257,69.380037,48.9,14.1,49.34,214.9,0.8835,97.6,82.8,2.91,2,0.7221
2026-05-16,2026-05-11 17:17:10,S0026,Bektemir,41.295257,69.380037,47.0,15.3,49.27,219.7,0.8046,94.7,73.7,2.63,2,0.7221
2026-05-17,2026-05-11 17:17:10,S0026,Bektemir,41.295257,69.380037,46.6,16.5,49.21,221.7,0.7409,95.6,72.2,2.52,2,0.7221
2026-05-18,2026-05-11 17:17:10,S0026,Bektemir,41.295257,69.380037,49.0,15.8,48.94,216.8,0.8494,95.7,80.1,2.48,2,0.7221
2026-05-12,2026-05-11 17:17:10,S0027,Bektemir,41.298858,69.35667,55.0,3.7,49.63,215.2,0.3049,90.7,64.0,4.02,2,0.7212
2026-05-13,2026-05-11 17:17:10,S0027,Bektemir,41.298858,69.35667,55.0,3.0,49.9,222.4,0.3887,90.6,58.2,3.61,2,0.7212
2026-05-14,2026-05-11 17:17:10,S0027,Bektemir,41.298858,69.35667,52.1,3.0,49.55,221.9,0.0819,93.3,61.6,4.24,2,0.7212
2026-05-15,2026-05-11 17:17:10,S0027,Bektemir,41.298858,69.35667,55.0,3.4,49.83,219.3,0.0661,91.9,60.0,3.81,2,0.7212
2026-05-16,2026-05-11 17:17:10,S0027,Bektemir,41.298858,69.35667,55.0,2.4,49.81,211.9,0.0137,93.9,61.8,3.84,2,0.7212
2026-05-17,2026-05-11 17:17:10,S0027,Bektemir,41.298858,69.35667,55.0,0.4,49.94,221.5,0.0634,93.4,59.4,3.63,2,0.7212
2026-05-18,2026-05-11 17:17:10,S0027,Bektemir,41.298858,69.35667,55.0,1.9,50.04,219.4,0.0505,96.2,63.6,3.96,2,0.7212
2026-05-12,2026-05-11 17:17:10,S0028,Bektemir,41.266707,69.361523,55.0,7.3,49.67,224.3,0.6266,80.5,67.3,1.0,2,0.7352
2026-05-13,2026-05-11 17:17:10,S0028,Bektemir,41.266707,69.361523,55.0,11.6,49.8,226.5,0.6044,82.4,68.0,0.77,2,0.7352
2026-05-14,2026-05-11 17:17:10,S0028,Bektemir,41.266707,69.361523,55.0,8.9,49.99,226.1,0.6425,80.4,70.3,1.12,2,0.7352
2026-05-15,2026-05-11 17:17:10,S0028,Bektemir,41.266707,69.361523,55.0,11.5,49.85,223.4,0.4032,76.1,70.3,0.5,2,0.7352
2026-05-16,2026-05-11 17:17:10,S0028,Bektemir,41.266707,69.361523,55.0,12.2,49.61,224.9,0.5983,81.3,64.6,0.67,2,0.7352
2026-05-17,2026-05-11 17:17:10,S0028,Bektemir,41.266707,69.361523,55.0,11.1,49.91,222.7,0.6523,76.7,61.9,0.71,2,0.7352
2026-05-18,2026-05-11 17:17:10,S0028,Bektemir,41.266707,69.361523,55.0,9.7,50.01,223.3,0.5904,78.5,60.7,0.63,2,0.7352
2026-05-12,2026-05-11 17:17:10,S0029,Bektemir,41.305291,69.339396,37.9,4.7,49.81,216.4,0.324,82.3,58.4,5.04,1,0.3797
2026-05-13,2026-05-11 17:17:10,S0029,Bektemir,41.305291,69.339396,37.3,2.4,49.52,214.5,0.4195,79.8,60.5,4.47,1,0.3797
2026-05-14,2026-05-11 17:17:10,S0029,Bektemir,41.305291,69.339396,35.6,4.4,49.48,215.4,0.2944,85.2,61.0,4.47,1,0.3797
2026-05-15,2026-05-11 17:17:10,S0029,Bektemir,41.305291,69.339396,36.7,0.3,49.4,224.9,0.3276,83.5,60.8,4.57,1,0.3797
2026-05-16,2026-05-11 17:17:10,S0029,Bektemir,41.305291,69.339396,34.4,1.5,49.31,221.6,0.3504,83.9,67.8,4.16,1,0.3797
2026-05-17,2026-05-11 17:17:10,S0029,Bektemir,41.305291,69.339396,37.8,0.0,49.27,221.1,0.3036,83.9,71.9,4.29,1,0.3797
2026-05-18,2026-05-11 17:17:10,S0029,Bektemir,41.305291,69.339396,39.1,0.0,49.29,221.5,0.2882,81.1,64.8,3.81,1,0.3797
2026-05-12,2026-05-11 17:17:10,S0030,Bektemir,41.300191,69.372599,38.1,11.1,50.32,232.7,0.305,98.8,77.6,2.68,1,0.3805
2026-05-13,2026-05-11 17:17:10,S0030,Bektemir,41.300191,69.372599,38.5,15.0,49.99,232.4,0.3019,99.5,73.3,2.14,1,0.3805
2026-05-14,2026-05-11 17:17:10,S0030,Bektemir,41.300191,69.372599,37.0,11.9,50.01,236.5,0.247,100.0,82.0,2.27,1,0.3805
2026-05-15,2026-05-11 17:17:10,S0030,Bektemir,41.300191,69.372599,37.2,13.0,50.01,229.5,0.2086,97.8,81.6,2.17,0,0.0305
2026-05-16,2026-05-11 17:17:10,S0030,Bektemir,41.300191,69.372599,43.4,13.7,50.08,231.0,0.191,100.0,74.5,2.47,1,0.3805
2026-05-17,2026-05-11 17:17:10,S0030,Bektemir,41.300191,69.372599,41.3,14.2,50.11,237.7,0.1558,100.0,71.1,2.3,1,0.3805
2026-05-18,2026-05-11 17:17:10,S0030,Bektemir,41.300191,69.372599,44.9,14.7,50.05,234.9,0.1358,100.0,72.6,2.36,1,0.3805
2026-05-12,2026-05-11 17:17:10,S0031,Bektemir,41.296756,69.344177,36.4,13.3,50.88,212.2,0.3605,99.7,36.0,3.04,1,0.3805
2026-05-13,2026-05-11 17:17:10,S0031,Bektemir,41.296756,69.344177,32.2,12.2,50.79,216.6,0.3259,100.0,33.2,3.01,1,0.3805
2026-05-14,2026-05-11 17:17:10,S0031,Bektemir,41.296756,69.344177,30.1,12.4,50.93,217.6,0.0704,100.0,29.7,2.93,1,0.3805
2026-05-15,2026-05-11 17:17:10,S0031,Bektemir,41.296756,69.344177,31.3,12.4,50.69,215.5,0.1748,96.4,41.6,2.89,1,0.3805
2026-05-16,2026-05-11 17:17:10,S0031,Bektemir,41.296756,69.344177,33.1,12.6,50.83,214.1,0.1246,97.9,36.4,3.4,1,0.3805
2026-05-17,2026-05-11 17:17:10,S0031,Bektemir,41.296756,69.344177,34.0,12.3,50.93,214.3,0.0322,99.2,30.9,2.98,1,0.3805
2026-05-18,2026-05-11 17:17:10,S0031,Bektemir,41.296756,69.344177,31.3,14.1,50.92,208.6,0.2845,96.9,38.9,3.15,1,0.3805
2026-05-12,2026-05-11 17:17:10,S0032,Bektemir,41.26839,69.347406,40.2,6.1,49.88,228.1,0.4947,86.2,79.5,4.67,1,0.3847
2026-05-13,2026-05-11 17:17:10,S0032,Bektemir,41.26839,69.347406,36.6,5.6,49.94,224.1,0.621,87.3,81.3,4.63,0,0.0347
2026-05-14,2026-05-11 17:17:10,S0032,Bektemir,41.26839,69.347406,38.2,5.2,50.02,223.0,0.6226,89.2,86.8,4.56,0,0.0347
2026-05-15,2026-05-11 17:17:10,S0032,Bektemir,41.26839,69.347406,36.9,3.6,49.84,223.7,0.516,83.2,85.1,4.2,1,0.3847
2026-05-16,2026-05-11 17:17:10,S0032,Bektemir,41.26839,69.347406,36.4,4.6,49.83,221.4,0.555,82.0,90.6,4.42,1,0.3847
2026-05-17,2026-05-11 17:17:10,S0032,Bektemir,41.26839,69.347406,36.6,3.8,50.13,219.3,0.592,81.6,82.1,3.9,1,0.3847
2026-05-18,2026-05-11 17:17:10,S0032,Bektemir,41.26839,69.347406,39.0,3.2,49.92,223.6,0.4881,79.8,84.6,4.29,1,0.3847
2026-05-12,2026-05-11 17:17:10,S0033,Bektemir,41.293045,69.355258,43.0,10.6,50.2,214.5,0.8801,76.2,57.4,3.3,1,0.3695
2026-05-13,2026-05-11 17:17:10,S0033,Bektemir,41.293045,69.355258,39.9,9.2,50.29,216.3,0.8787,74.9,65.0,3.39,2,0.7195
2026-05-14,2026-05-11 17:17:10,S0033,Bektemir,41.293045,69.355258,45.0,8.1,50.21,215.3,0.9293,75.7,53.6,3.1,1,0.3695
2026-05-15,2026-05-11 17:17:10,S0033,Bektemir,41.293045,69.355258,38.1,9.7,50.51,215.7,0.9498,72.6,48.5,2.65,2,0.7195
2026-05-16,2026-05-11 17:17:10,S0033,Bektemir,41.293045,69.355258,41.0,10.3,50.45,210.2,1.0556,73.1,55.0,2.92,2,0.7195
2026-05-17,2026-05-11 17:17:10,S0033,Bektemir,41.293045,69.355258,44.9,9.7,50.44,210.7,1.233,71.9,50.7,3.29,2,0.7195
2026-05-18,2026-05-11 17:17:10,S0033,Bektemir,41.293045,69.355258,41.4,8.3,50.59,205.5,1.128,72.6,48.9,3.11,2,0.7195
2026-05-12,2026-05-11 17:17:10,S0034,Bektemir,41.276466,69.355809,32.4,4.9,50.32,212.0,0.2005,83.2,71.4,3.97,1,0.384
2026-05-13,2026-05-11 17:17:10,S0034,Bektemir,41.276466,69.355809,35.1,2.7,50.2,213.8,0.2306,80.5,69.2,4.17,1,0.384
2026-05-14,2026-05-11 17:17:10,S0034,Bektemir,41.276466,69.355809,36.9,4.1,50.18,211.1,0.1033,77.7,76.9,3.64,1,0.384
2026-05-15,2026-05-11 17:17:10,S0034,Bektemir,41.276466,69.355809,35.8,5.4,50.36,216.5,0.1331,78.5,79.4,3.98,1,0.384
2026-05-16,2026-05-11 17:17:10,S0034,Bektemir,41.276466,69.355809,37.2,3.0,50.27,217.8,0.2749,82.7,79.6,4.61,1,0.384
2026-05-17,2026-05-11 17:17:10,S0034,Bektemir,41.276466,69.355809,37.5,2.3,50.04,218.5,0.2232,78.7,78.5,3.56,1,0.384
2026-05-18,2026-05-11 17:17:10,S0034,Bektemir,41.276466,69.355809,33.0,2.8,50.31,216.3,0.2561,78.3,68.1,3.4,1,0.384
2026-05-12,2026-05-11 17:17:10,S0035,Bektemir,41.297755,69.346609,37.8,1.6,49.37,213.5,0.1859,87.7,81.1,3.03,1,0.3701
2026-05-13,2026-05-11 17:17:10,S0035,Bektemir,41.297755,69.346609,37.9,1.9,49.5,211.8,0.3428,86.2,79.5,2.7,0,0.0201
2026-05-14,2026-05-11 17:17:10,S0035,Bektemir,41.297755,69.346609,41.2,3.0,49.27,208.9,0.2071,86.2,83.3,3.25,1,0.3701
2026-05-15,2026-05-11 17:17:10,S0035,Bektemir,41.297755,69.346609,38.8,1.7,49.35,209.5,0.3458,89.7,83.9,2.96,1,0.3701
2026-05-16,2026-05-11 17:17:10,S0035,Bektemir,41.297755,69.346609,36.9,0.0,49.11,208.5,0.4238,88.3,88.8,3.0,1,0.3701
2026-05-17,2026-05-11 17:17:10,S0035,Bektemir,41.297755,69.346609,37.7,0.0,49.03,207.2,0.3195,92.0,80.2,2.98,1,0.3701
2026-05-18,2026-05-11 17:17:10,S0035,Bektemir,41.297755,69.346609,38.4,0.0,49.0,209.6,0.2174,86.3,78.8,2.89,1,0.3701
2026-05-12,2026-05-11 17:17:10,S0036,Bektemir,41.289512,69.356415,55.0,13.3,50.09,215.1,0.9559,88.8,90.9,4.16,2,0.7372
2026-05-13,2026-05-11 17:17:10,S0036,Bektemir,41.289512,69.356415,55.0,12.3,50.03,214.5,0.9484,89.5,95.0,3.82,2,0.7372
2026-05-14,2026-05-11 17:17:10,S0036,Bektemir,41.289512,69.356415,55.0,13.0,50.09,212.6,0.9512,91.7,90.8,3.64,2,0.7372
2026-05-15,2026-05-11 17:17:10,S0036,Bektemir,41.289512,69.356415,55.0,10.6,50.25,210.7,1.0586,95.0,95.0,4.39,2,0.7372
2026-05-16,2026-05-11 17:17:10,S0036,Bektemir,41.289512,69.356415,55.0,11.1,50.13,213.6,1.0376,95.1,86.5,4.43,2,0.7372
2026-05-17,2026-05-11 17:17:10,S0036,Bektemir,41.289512,69.356415,55.0,11.9,50.15,211.6,1.0828,95.6,95.0,4.41,2,0.7372
2026-05-18,2026-05-11 17:17:10,S0036,Bektemir,41.289512,69.356415,55.0,7.9,50.07,214.8,1.2415,91.6,95.0,4.26,2,0.7372
2026-05-12,2026-05-11 17:17:10,S0037,Bektemir,41.309688,69.385501,43.6,11.1,49.62,223.1,0.7711,96.6,95.0,3.66,1,0.3785
2026-05-13,2026-05-11 17:17:10,S0037,Bektemir,41.309688,69.385501,45.0,10.1,49.6,222.2,0.8124,97.9,95.0,3.98,1,0.3785
2026-05-14,2026-05-11 17:17:10,S0037,Bektemir,41.309688,69.385501,46.4,13.6,49.66,225.0,0.6094,100.0,95.0,3.33,2,0.7285
2026-05-15,2026-05-11 17:17:10,S0037,Bektemir,41.309688,69.385501,50.1,13.7,49.73,231.8,0.7566,99.4,95.0,3.72,2,0.7285
2026-05-16,2026-05-11 17:17:10,S0037,Bektemir,41.309688,69.385501,47.9,12.5,49.69,230.9,0.5915,96.2,95.0,4.07,2,0.7285
2026-05-17,2026-05-11 17:17:10,S0037,Bektemir,41.309688,69.385501,50.4,12.9,49.41,233.9,0.6992,99.5,95.0,3.93,2,0.7285
2026-05-18,2026-05-11 17:17:10,S0037,Bektemir,41.309688,69.385501,51.5,13.4,49.63,234.4,0.5408,100.0,95.0,3.78,2,0.7285
2026-05-12,2026-05-11 17:17:10,S0038,Bektemir,41.297513,69.36579,33.8,7.8,49.92,235.9,0.0517,88.6,62.1,4.86,1,0.3941
2026-05-13,2026-05-11 17:17:10,S0038,Bektemir,41.297513,69.36579,30.8,9.1,49.68,233.5,0.0836,86.1,62.1,4.79,1,0.3941
2026-05-14,2026-05-11 17:17:10,S0038,Bektemir,41.297513,69.36579,32.3,7.9,49.69,235.1,0.01,88.5,61.9,4.88,1,0.3941
2026-05-15,2026-05-11 17:17:10,S0038,Bektemir,41.297513,69.36579,29.7,8.7,49.9,231.5,0.0844,88.5,75.5,5.0,1,0.3941
2026-05-16,2026-05-11 17:17:10,S0038,Bektemir,41.297513,69.36579,30.2,10.9,49.96,230.8,0.01,88.9,65.2,4.82,1,0.3941
2026-05-17,2026-05-11 17:17:10,S0038,Bektemir,41.297513,69.36579,30.9,9.9,49.89,233.1,0.01,89.6,54.0,5.23,1,0.3941
2026-05-18,2026-05-11 17:17:10,S0038,Bektemir,41.297513,69.36579,26.7,12.1,49.98,227.5,0.01,88.1,67.5,4.87,0,0.0441
2026-05-12,2026-05-11 17:17:10,S0039,Bektemir,41.282922,69.374057,26.2,9.8,49.69,221.7,0.3154,88.8,60.1,3.49,0,0.0304
2026-05-13,2026-05-11 17:17:10,S0039,Bektemir,41.282922,69.374057,23.7,8.9,49.49,218.9,0.3405,89.7,58.8,3.98,1,0.3804
2026-05-14,2026-05-11 17:17:10,S0039,Bektemir,41.282922,69.374057,31.7,8.7,49.46,219.2,0.3455,93.9,63.5,3.95,1,0.3804
2026-05-15,2026-05-11 17:17:10,S0039,Bektemir,41.282922,69.374057,27.4,8.6,49.61,218.5,0.3501,91.4,55.0,3.7,0,0.0304
2026-05-16,2026-05-11 17:17:10,S0039,Bektemir,41.282922,69.374057,27.7,9.3,49.61,219.1,0.2225,95.1,68.6,3.55,0,0.0304
2026-05-17,2026-05-11 17:17:10,S0039,Bektemir,41.282922,69.374057,28.8,10.7,49.79,211.7,0.2394,91.0,60.4,4.03,0,0.0304
2026-05-18,2026-05-11 17:17:10,S0039,Bektemir,41.282922,69.374057,23.5,10.7,49.89,217.5,0.3434,92.4,68.4,4.53,0,0.0304
2026-05-12,2026-05-11 17:17:10,S0040,Bektemir,41.302898,69.339099,35.6,11.7,49.4,218.6,0.4293,88.4,41.2,1.23,1,0.3818
2026-05-13,2026-05-11 17:17:10,S0040,Bektemir,41.302898,69.339099,38.7,10.8,49.4,211.1,0.4493,88.6,40.9,1.45,1,0.3818
2026-05-14,2026-05-11 17:17:10,S0040,Bektemir,41.302898,69.339099,34.9,9.6,49.19,216.7,0.5444,93.3,42.6,1.23,1,0.3818
2026-05-15,2026-05-11 17:17:10,S0040,Bektemir,41.302898,69.339099,35.5,10.2,49.22,217.0,0.6251,90.7,43.7,1.43,1,0.3818
2026-05-16,2026-05-11 17:17:10,S0040,Bektemir,41.302898,69.339099,35.3,10.8,49.34,216.1,0.4007,90.4,36.9,1.14,1,0.3818
2026-05-17,2026-05-11 17:17:10,S0040,Bektemir,41.302898,69.339099,37.0,10.4,49.1,217.3,0.3932,89.5,33.0,1.11,1,0.3818
2026-05-18,2026-05-11 17:17:10,S0040,Bektemir,41.302898,69.339099,38.7,9.9,49.3,221.8,0.4701,87.2,38.3,0.7,1,0.3818
2026-05-12,2026-05-11 17:17:10,S0041,Bektemir,41.266795,69.359875,30.7,8.9,49.84,231.0,0.2636,84.5,68.6,3.18,1,0.3767
2026-05-13,2026-05-11 17:17:10,S0041,Bektemir,41.266795,69.359875,29.9,8.3,49.82,229.6,0.2689,84.8,69.8,2.76,1,0.3767
2026-05-14,2026-05-11 17:17:10,S0041,Bektemir,41.266795,69.359875,31.5,6.4,49.93,221.8,0.2055,85.7,70.6,3.02,0,0.0267
2026-05-15,2026-05-11 17:17:10,S0041,Bektemir,41.266795,69.359875,29.9,11.0,50.05,227.9,0.2631,84.9,73.0,2.74,1,0.3767
2026-05-16,2026-05-11 17:17:10,S0041,Bektemir,41.266795,69.359875,29.2,9.9,49.98,228.5,0.23,81.9,68.4,2.61,1,0.3767
2026-05-17,2026-05-11 17:17:10,S0041,Bektemir,41.266795,69.359875,28.1,9.3,49.9,225.6,0.1647,80.8,72.3,2.56,1,0.3767
2026-05-18,2026-05-11 17:17:10,S0041,Bektemir,41.266795,69.359875,29.7,12.3,49.95,225.9,0.1265,83.2,83.5,2.76,1,0.3767
2026-05-12,2026-05-11 17:17:10,S0042,Bektemir,41.277137,69.387535,33.0,11.4,49.88,235.1,0.3221,89.9,73.0,6.14,2,0.733
2026-05-13,2026-05-11 17:17:10,S0042,Bektemir,41.277137,69.387535,29.3,9.6,49.76,234.4,0.2931,91.7,66.9,5.93,2,0.733
2026-05-14,2026-05-11 17:17:10,S0042,Bektemir,41.277137,69.387535,27.0,8.9,49.92,235.9,0.2804,88.6,69.8,6.36,2,0.733
2026-05-15,2026-05-11 17:17:10,S0042,Bektemir,41.277137,69.387535,29.0,10.5,49.86,231.1,0.2644,89.3,66.8,6.28,2,0.733
2026-05-16,2026-05-11 17:17:10,S0042,Bektemir,41.277137,69.387535,27.7,11.5,49.85,234.9,0.3268,87.4,64.2,6.28,2,0.733
2026-05-17,2026-05-11 17:17:10,S0042,Bektemir,41.277137,69.387535,27.9,12.4,49.93,233.1,0.3196,86.6,74.3,6.3,2,0.733
2026-05-18,2026-05-11 17:17:10,S0042,Bektemir,41.277137,69.387535,27.8,14.3,49.95,230.8,0.3905,91.5,62.2,6.02,2,0.733
2026-05-12,2026-05-11 17:17:10,S0043,Bektemir,41.276872,69.389351,24.2,5.2,50.33,234.4,0.5372,89.7,41.1,1.49,1,0.3813
2026-05-13,2026-05-11 17:17:10,S0043,Bektemir,41.276872,69.389351,27.3,3.9,50.37,233.1,0.5555,91.3,46.6,1.92,1,0.3813
2026-05-14,2026-05-11 17:17:10,S0043,Bektemir,41.276872,69.389351,25.4,2.9,50.28,235.3,0.6083,88.7,50.9,1.3,1,0.3813
2026-05-15,2026-05-11 17:17:10,S0043,Bektemir,41.276872,69.389351,23.6,2.5,50.08,237.7,0.6789,88.7,34.6,1.0,1,0.3813
2026-05-16,2026-05-11 17:17:10,S0043,Bektemir,41.276872,69.389351,23.5,4.4,50.28,243.0,0.6393,90.5,46.8,1.43,2,0.7313
2026-05-17,2026-05-11 17:17:10,S0043,Bektemir,41.276872,69.389351,23.2,1.5,50.25,244.3,0.6613,91.3,42.8,1.61,2,0.7313
2026-05-18,2026-05-11 17:17:10,S0043,Bektemir,41.276872,69.389351,23.2,2.6,50.31,241.9,0.6865,91.9,43.3,1.05,2,0.7313
2026-05-12,2026-05-11 17:17:10,S0044,Bektemir,41.287547,69.384275,38.0,5.5,49.54,223.0,0.851,93.9,58.5,3.76,0,0.0248
2026-05-13,2026-05-11 17:17:10,S0044,Bektemir,41.287547,69.384275,37.4,8.3,49.55,225.7,0.8826,90.8,50.6,3.69,0,0.0248
2026-05-14,2026-05-11 17:17:10,S0044,Bektemir,41.287547,69.384275,37.1,4.7,49.5,224.3,0.946,93.3,42.7,3.84,0,0.0248
2026-05-15,2026-05-11 17:17:10,S0044,Bektemir,41.287547,69.384275,34.6,4.6,49.44,222.9,0.9434,92.3,43.4,4.08,1,0.3748
2026-05-16,2026-05-11 17:17:10,S0044,Bektemir,41.287547,69.384275,39.0,1.7,49.61,219.2,0.9141,95.2,42.0,3.45,0,0.0248
2026-05-17,2026-05-11 17:17:10,S0044,Bektemir,41.287547,69.384275,34.1,1.6,49.24,218.9,0.9378,90.7,50.0,3.9,1,0.3748
2026-05-18,2026-05-11 17:17:10,S0044,Bektemir,41.287547,69.384275,34.5,2.9,49.59,221.2,0.9876,95.6,40.8,3.65,0,0.0248
2026-05-12,2026-05-11 17:17:10,S0045,Bektemir,41.285391,69.37655,28.8,10.7,50.2,203.2,0.269,88.1,25.1,2.92,1,0.3847
2026-05-13,2026-05-11 17:17:10,S0045,Bektemir,41.285391,69.37655,27.6,7.9,50.14,196.9,0.3754,91.8,28.5,2.7,2,0.7347
2026-05-14,2026-05-11 17:17:10,S0045,Bektemir,41.285391,69.37655,28.1,9.1,50.28,199.5,0.2903,92.6,25.3,2.58,2,0.7347
2026-05-15,2026-05-11 17:17:10,S0045,Bektemir,41.285391,69.37655,28.7,9.3,50.19,200.0,0.2021,88.1,28.1,2.29,1,0.3847
2026-05-16,2026-05-11 17:17:10,S0045,Bektemir,41.285391,69.37655,25.0,12.2,49.96,199.5,0.2996,89.1,25.0,2.41,2,0.7347
2026-05-17,2026-05-11 17:17:10,S0045,Bektemir,41.285391,69.37655,29.3,9.8,50.03,195.0,0.3677,94.4,31.3,2.21,2,0.7347
2026-05-18,2026-05-11 17:17:10,S0045,Bektemir,41.285391,69.37655,30.0,11.4,49.91,198.8,0.3252,94.6,25.0,2.39,2,0.7347
2026-05-12,2026-05-11 17:17:10,S0046,Bektemir,41.309008,69.340795,22.3,7.7,50.6,214.8,0.6752,88.9,54.7,2.71,1,0.3699
2026-05-13,2026-05-11 17:17:10,S0046,Bektemir,41.309008,69.340795,26.8,6.2,50.6,218.3,0.8074,87.8,55.6,2.65,1,0.3699
2026-05-14,2026-05-11 17:17:10,S0046,Bektemir,41.309008,69.340795,20.6,10.7,50.47,220.7,0.839,89.1,62.5,3.09,0,0.0199
2026-05-15,2026-05-11 17:17:10,S0046,Bektemir,41.309008,69.340795,23.3,7.2,50.89,218.0,0.8897,87.8,64.0,2.65,1,0.3699
2026-05-16,2026-05-11 17:17:10,S0046,Bektemir,41.309008,69.340795,20.4,5.0,50.86,212.7,0.9088,85.7,61.6,3.15,1,0.3699
2026-05-17,2026-05-11 17:17:10,S0046,Bektemir,41.309008,69.340795,21.7,5.5,50.96,214.6,0.8899,87.5,66.7,3.34,1,0.3699
2026-05-18,2026-05-11 17:17:10,S0046,Bektemir,41.309008,69.340795,19.9,4.9,50.88,220.8,0.9337,87.5,70.2,3.34,1,0.3699
2026-05-12,2026-05-11 17:17:10,S0047,Bektemir,41.27661,69.363515,50.1,6.3,49.68,216.9,0.5449,91.3,67.7,3.44,2,0.724
2026-05-13,2026-05-11 17:17:10,S0047,Bektemir,41.27661,69.363515,47.0,5.5,49.55,213.1,0.425,92.9,57.4,3.69,2,0.724
2026-05-14,2026-05-11 17:17:10,S0047,Bektemir,41.27661,69.363515,49.2,3.6,49.67,214.6,0.4073,94.3,61.7,3.51,2,0.724
2026-05-15,2026-05-11 17:17:10,S0047,Bektemir,41.27661,69.363515,48.8,5.2,49.47,214.6,0.4769,92.9,66.2,3.95,2,0.724
2026-05-16,2026-05-11 17:17:10,S0047,Bektemir,41.27661,69.363515,51.4,5.9,49.43,214.4,0.4935,92.8,67.3,3.39,2,0.724
2026-05-17,2026-05-11 17:17:10,S0047,Bektemir,41.27661,69.363515,53.4,5.8,49.59,214.1,0.39,96.6,76.1,3.79,2,0.724
2026-05-18,2026-05-11 17:17:10,S0047,Bektemir,41.27661,69.363515,50.0,4.9,49.28,215.3,0.6107,95.5,73.5,4.45,2,0.724
2026-05-12,2026-05-11 17:17:10,S0048,Bektemir,41.282033,69.382099,30.0,5.5,49.83,218.9,0.2965,81.7,89.9,3.74,1,0.3893
2026-05-13,2026-05-11 17:17:10,S0048,Bektemir,41.282033,69.382099,30.8,5.7,49.9,213.7,0.2401,83.9,92.1,3.92,1,0.3893
2026-05-14,2026-05-11 17:17:10,S0048,Bektemir,41.282033,69.382099,30.2,7.4,49.99,217.8,0.3038,82.2,86.7,3.57,1,0.3893
2026-05-15,2026-05-11 17:17:10,S0048,Bektemir,41.282033,69.382099,29.0,3.6,49.89,217.6,0.3059,82.0,92.1,2.98,1,0.3893
2026-05-16,2026-05-11 17:17:10,S0048,Bektemir,41.282033,69.382099,20.4,5.3,50.21,213.5,0.346,78.3,94.2,3.61,1,0.3893
2026-05-17,2026-05-11 17:17:10,S0048,Bektemir,41.282033,69.382099,29.2,5.2,50.01,215.0,0.2827,80.3,95.0,3.66,1,0.3893
2026-05-18,2026-05-11 17:17:10,S0048,Bektemir,41.282033,69.382099,28.6,5.2,49.9,209.3,0.2867,78.9,82.8,3.94,1,0.3893
2026-05-12,2026-05-11 17:17:10,S0049,Bektemir,41.306555,69.367221,38.9,7.4,50.27,224.6,0.8862,86.0,62.1,2.67,0,0.0299
2026-05-13,2026-05-11 17:17:10,S0049,Bektemir,41.306555,69.367221,44.5,8.8,50.4,225.0,0.8405,82.5,54.3,2.27,1,0.3799
2026-05-14,2026-05-11 17:17:10,S0049,Bektemir,41.306555,69.367221,43.9,7.8,50.34,224.9,0.674,86.6,64.4,3.0,1,0.3799
2026-05-15,2026-05-11 17:17:10,S0049,Bektemir,41.306555,69.367221,46.4,9.2,50.46,223.1,0.728,85.6,66.3,2.21,2,0.7299
2026-05-16,2026-05-11 17:17:10,S0049,Bektemir,41.306555,69.367221,45.7,7.1,50.35,224.4,0.7918,83.2,67.0,2.67,2,0.7299
2026-05-17,2026-05-11 17:17:10,S0049,Bektemir,41.306555,69.367221,43.4,8.3,50.46,223.9,0.6295,83.9,55.6,2.41,1,0.3799
2026-05-18,2026-05-11 17:17:10,S0049,Bektemir,41.306555,69.367221,46.1,7.2,50.37,224.0,0.7512,86.4,66.4,2.43,2,0.7299
2026-05-12,2026-05-11 17:17:10,S0050,Bektemir,41.270972,69.354475,36.0,5.0,49.88,232.6,0.0571,99.1,38.7,4.48,1,0.3785
2026-05-13,2026-05-11 17:17:10,S0050,Bektemir,41.270972,69.354475,35.5,8.9,49.75,228.7,0.1384,100.0,25.0,4.09,1,0.3785
